isbn,summary,rating
0553575066,"After saving a Texas rancher from an ambush, Andrew Cameron, a
penniless Scottish earl, finds himself employed as a cattle driver,
working with a scruffy young boy who turns out to be the beautiful
Gabrielle Parker, a young woman who has ...",8
0373289936,"His Secret Duchess by Gayle Wilson released on Oct 24, 1997 is
available now for purchase.",3
0375507817,"The puppeteer who brings Sesame Street&#39;s Big Bird to life shares
words of wisdom from his feathered alter ego--as well as from his
counterpart, Oscar the Grouch--explaining how these lessons have
transformed his own life.",7
0553580221,"While struggling to help an agoraphobic friend cope, Martie Rhodes, a
young video game designer, suddenly falls prey to her own traumatic
autophobia, a fear of herself, and when her husband tries to uncover
the roots of her problem, he ...",8
0062500821,"Using a typology based on the goddesses of Greek mythology, this
exploration of the aspects of the female personality examines
psychological patterns, character traits, and symptoms which need to
be recognized before changes can take place",7
0385314280,"A study of the complex emotional lives of animals provides insights
into and anecdotes about the existence of animal emotions and offers
an analysis of the ways humans treat animals",8
0452260965,"Completely revised and updated with information for the digital age,
this remains the definitive guide to the world of photography. 300
illustrations.",10
0789477645,"Offers photographs and information about mammals, birds, reptiles,
amphibians, fishes, and invertebrates from throughout the world.",10
055327872X,"Winner of the Pen/Hemingway Award A modern classic,
&quot;Housekeeping&quot; is the story of Ruth and her younger sister,
Lucille, who grow up haphazardly, first under the care of their
competent grandmother, then of two comically bumbling great ...",6
0671529668,"Having fallen in love with Brad Jones, blind student Paulette Fox
refuses to believe her friends&#39; claims that he has committed a
horrible crime, and she soon fears that her feelings for Brad have put
her in terrible danger. Original.",3
0673523896,"&quot;Attempts to answer the questions: How do subjects come to
officials&#39; attention? How are the alternatives from which they
choose generated? How is the governmental agenda set?&quot; - cover.",5
0061014176,"In a backwoods Georgia town, investigative reporter John Howell
becomes obsessed with the dark secrets of a local family that vanished
after their farm was flooded a quarter-century earlier. Reprint.",7
0425164403,"Matthew Hiller finds himself caught in the middle among his
Hippocratic oath, his past, and a potential future with a beautiful
but terminally ill woman married to another man",8
1557044031,"This first-time publication of 15 full scripts from NBC&#39;s Emmy
Award-winning sitcom includes background information on the stars and
characters plus 30 color photos and an Introduction by Christopher
Lloyd, the show&#39;s executive producer.",10
0471018732,"Written especially for desktop and graphics professionals,
Professional Photoshop shows how to get the most out of an image, even
one that at first seems unacceptable.",7
0156006197,"An independent young woman is faced with a difficult choice when she
discovers that she is pregnant after her one and only sexual
experience",8
0006511309,"The novel describes the complex and violent way of life of a spy and
is set in Russia, 1934-45.",7
0553379011,"Jared Osborne, a Laurentians priest, investigates an itinerant
preacher of unusual power and penetrates his inner circle, where he
becomes an anguished collaborator in the dismantling of his own
beliefs",8
0441790348,"It is the story of Valentine Michael Smith, the man from Mars who
taught humankind grokking and water-sharing. And love.",10
0451456521,"The author of The Mists of Avalon delves into the creation of Avalon
itself in the best-selling story of three remarkable women of Roman
Britain who fight to restore the magic and traditions of the past.
Reprint.",5
0375724370,"A forensic pathologist returns to Sri Lanka--after 15 years abroad--to
assist in identifying victims of the country&#39;s civil war.",5
0345350472,"Captures the strange world of twenty-first-century Earth, a devastated
planet in which sophisticated androids, banned from the planet, fight
back against their potential destroyers, while bounty hunter Rick
Deckard sets out to track down ...",7
0812550587,"A profusely illustrated collection of twelve of the author&#39;s best
short science fiction stories includes the wry melodrama, &quot;Space
Rats of the CCC,&quot; and &quot;Bill, the Galactic Hero&#39;s Happy
Holiday,&quot; an all-new adventure. Reprint.",8
0843924039,"Dan Lassiter&#39;s involvement with a beautiful lawyer working on a
malpractice case threatens to compromise his position as general
director of Boston&#39;s Commonwealth General Hospital",6
0553561952,"Indy and Danish scientist Ulla Tornaes become the target of fanatical
Nazi agents when a mysterious box containing a slice of Icelandic
stone with mythological powers and a journal hinting at the existence
of an underground civilization in ...",6
0140185534,"The portrayal of Stephen Dedalus&#39;s Dublin childhood and youth, his
quest for identity through art and his gradual emancipation from the
claims of family, religion and Ireland itself, is also an oblique
self-portrait of the young James Joyce ...",8
0671755064,"Chronicles six months in the life of Tyler Johnson, an ambitious,
conservative twenty year old who was raised in a hippie commune. By
the author of Generation X. Reprint.",8
0425154092,"Dr. Kay Scarpetta matches wits with a sadistic killer who infiltrates
the FBI&#39;s top-secret artificial intelligence system and closes in
on Scarpetta herself",7
0553573527,"Reveals the hidden world of an ant empire run from the basement of a
Paris apartment, into which the apartment&#39;s new owner vanishes
along with his family Meanwhile, in a pine stump in a nearby park, a
vast civilization is in turmoil.",9
1573927953,"Psychiatrist and sex therapist Edward L. Rowan, M.D., has written this
unique book to encourage us all to come out of the closet.",4
0070633495,"Picking up where The Digital Economy left off, this groundbreaking
book provides a much-needed framework for understanding the digital
revolution and the impact it is making on today&#39;s businesses.",6
0684870819,"Provides more than fifty inspirational stories for women from their
teens through their early twenties to celebrate the joys and
challenges of such areas as first love, first jobs, and finding an
identity in the adult world.",8
2277217689,Irrésistible et indescriptible à lire même si on a vu le film.,8
0345339703,"THUS BEGINS J.R.R. TOLKIEN&#39;S CLASSIC THE LORD OF THE RINGS, WHICH
CONTINUES IN THE TWO TOWERS AND THE RETURN OF THE KING.",10
0061093653,"In twelve stories of passion and intrigue, a man discovers how to
commit the perfect murder, the Governor of Bermuda receives an
unexpected guest, and a woman gets the better of her husband and her
lover on the same day",8
0380795116,"A Ride On the Wild Side The last place Catherine MacPherson ever
expected to find herself was sitting on a Greyhound bus, handcuffed to
a surly bounty hunter, with only a suitcase of her twin sister&#39;s
flashy, shrink-wrap clothing to wear!",5
0385326335,"Eleven-year-old Margo fulfills a class assignment by writing a letter
to Eleanor Roosevelt asking for help to save her family&#39;s home
during the Great Depression.",9
0451168690,"A near-fatal traffic accident and a resulting obsession with death
drive ten-year-old Tom Pasmore to join his neighbor, famous retired
detective lamont von Heilitz, in investigating two very different
murders. Reissue.",6
0446608602,"To Robbie Feaver the law is all about making a play-to a client, a
jury, or a judge.",8
1555714595,"Urges especially small businesses and other organizations to bypass
the glitz of pure marketing and focus on building a solid public
relations process.",6
0393027503,"The author recounts his experiences on the lucrative Wall Street bond
market of the 1980s, where young traders made millions in a very short
time, in a humorous account of greed and epic folly",5
0385477058,"An exploration of the theory of hyperspace by a professor of
theoretical physics discusses the superstring theory and the concept
of a jigsaw-puzzle universe",8
0898861098,"The author describes her experiences as she and her husband traveled
on bicycles 23,000 miles through twenty-five countries",10
039914739X,"Angered over the governor&#39;s order on speed traps, the eccentric
inhabitants of the Isle of Tangier, off the coast of Virginia, declare
war on their own state, and it is up to Judy Hammer, the new
superintendent of the state police, to stop ...",4
0929239997,"Presents daily devotional readings for Christians based on the
lectures and and talks of early twentieth-century Bible teacher Oswald
Chambers, each with a scripture reference.",8
0883680459,"In this practical guide to parenting, Murray shows the essential
qualities of being a parent who loves the Lord.",7
0312284071,"A gritty true tale of loss and redemption chronicles the years that
teenage runaway Tina spent living in the bowels of Grand Central
Station, honestly discussing her drug addiction, her arrests, and her
difficult decision to climb back into ...",6
1853260339,A collection of Sherlock Holmes mystery adventures.,7
1569470553,"Presents the latest diaries of young Master Mole, whose private
musings represent the reflections of a misunderstood and muddled soul",10
1569472475,"The latest addition to the Adrian Mole saga uses his diaries to focus
on life at the age of thirty, after his breakup with his Nigerian
wife. Reprint. 12,500 first printing.",10
0385503822,"For the first time since A Time to Kill, the author returns to Ford
County, Mississippi, a place rich in colorful characters and dark
family secrets, for his latest legal thriller.",7
0679810307,"Shabanu, a young nomad of the Cholistan Desert, must submit to the
marriage her father arranges for her, or go against centuries of
tradition by defying him.",5
0802135358,"Stephen Titus George finds the campus of Cornell University a site for
talking cats and dogs, fairies cavorting, an emerald-green dragon, and
the too-shallow grave of Rasferret the Grub",10
0446677949,"This Hugo and Nebula Award-winning novel is reissued in this trade
paperback edition.",9
0380820838,"Beloved Sinner The ton gossips call him &quot;Saint&quot; -- but the
Marquis of St. Aubyn has well earned his reputation as London&#39;s
perfect scoundrel.",9
0380755548,Joss San Pietro was raised a gentleman but was cruelly betrayed.,9
0380776162,"They call him many names, but Angelic isn&#39;t one of them .",9
0553375407,"So begins Ishmael, an utterly unique and captivating novel that has
earned a large and passionate following among readers and critics
alike-one of the most beloved and bestselling novels of spiritual
adventure ever published.",10
0751513962,"CLOSE HER EYES: When Charity Pritchard goes missing Inspector
Thanet&#39;s concern deepens when the first thought of her strictly
relgious family is to leave the matter in God&#39;s hands.",8
0441693237,"Through the Quantum Leap Accelerator, Dr. Sam Beckett is transported
into the middle of a men&#39;s encounter group and finds his project
partner from the near future, Al, is acting in a way that could
jeopardize the future of the Quantum Leap ...",7
0451195612,"The brother of the Academy Award-winning actress and director offers
an firsthand account of her rise to stardom, from her stormy childhood
to her mother&#39;s management of her acting career to her much-
wondered-about sexuality. Reprint.",8
0972848703,"Halcyon Daze is an offbeat, and original comedy detailing the journey
of a group of late twenty-somethings, living in San Francisco, trying
to find themselves, and make sense of the world that surrounds them.It
begins with Kalani Smith, a ...",10
0441172695,"The sisterhood of the Bene Gesserit plots to seize control of the
galaxy-wide empire of their supernatural leader.",8
0440224675,"Reissue. THE MOVIE EVENT OF THE YEAR. THE MOST TALKED ABOUT NOVEL OF
THE DECADE. You remember Hannibal Lecter: gentleman, genius, cannibal.",9
0450411435,"&quot;They were seven teenagers when they first stumbled upon the
horror.",7
0399144463,"Relates a highly meaningful parable intended to help one deal with
change quickly and prevail, offering readers a simple way to progress
in their work and lives.",10
0425168123,The campus Casanova is dead!,5
0439064864,"In Harry Potter and the Chamber of Secrets, the summer after Harry’s
first year at Hogwarts has been his worst summer ever… the Dursleys
more distant and horrible than ever before.",10
0439136350,"During his third year at Hogwarts School for witchcraft and wizardry,
Harry Potter must confront the devious and dangerous wizard
responsable for his parents death.",7
0439139597,"The fourth title in the continuing saga includes Harry&#39;s latest
adventure at Hogwarts School of Witchcraft and Wizardry.",10
0590353403,"Rescued from the outrageous neglect of his aunt and uncle, a young boy
with a great destiny proves his worth while attending Hogwarts School
of Witchcraft and Wizardry.",10
0553568914,"When an ex-girlfriend vanishes, a documentary-in-progress disappears,
and the screenwriter working on it overdoses, Kinky Friedman takes on
the case",6
1891620797,"Written by a 26-year-old, &quot;We&#39;ve Got Issues&quot; is a no-
nonsense discussion of the political issues of the 2000 campaign that
should matter to 20- and 30-somethings, such as government spending,
welfare, public education, neighborhood safety, ...",10
0553582755,"When Micky Bellsong encounters disabled Leilani Klonk and her
stepfather, Preston Maddoc, she finally finds some purpose in her
troubled life, so when the family disappears, Micky embarks on an
arduous mission to find them.",6
0413537900,"Play version of this novel that was a hit with adults and teenagers
alike.",8
0446608955,"The inspiration for this novel came from Nicholas Sparks&#39;s sister:
her life and her courage. From the internationally bestselling author
Nicholas Sparks, comes his most moving story yet.",7
0743418352,"When a desperate father kidnaps Michael to force him to use his
healing powers to save the man&#39;s dying daughter, Max, Tess, Liz,
Isabel, and Valenti set out to rescue Michael, but a nosy reporter
could destroy everything.",8
0449300234,"A bright young Nigerian civil servant&#39;s promising future is
threatened by his acceptance of bribes",6
0553213164,"Anne Shirley has left Redmond College behind to begin a new job and a
new chapter of her life away from Green Gables. Now she faces a new
challenge: the Pringles. They",6
0449221113,"An actor who plays a superstar detective in films is asked to go to
South Africa to investigate the questionable training of race horses",6
0375406530,"An ambitious and dedicated Chinese doctor, Lin Kong finds himself torn
between two very different women--the educated and dynamic nurse with
whom he has fallen in love and the traditional, meek, and humble woman
to whom his family married ...",3
0312306326,"So bring out the plastic reindeer, strap on your jingle bells, and get
ready to celebrate the holidays-Jersey style. Visions of Sugar Plums-
the world of Plum has never been merrier!",8
059035342X,"Rescued from the outrageous neglect of his aunt and uncle, a young boy
with a great destiny proves his worth while attending Hogwarts School
for Witchcraft and Wizardry.",9
043935806X,"Collects the complete series that relates the adventures of young
Harry Potter, who attends Hogwarts School of Witchcraft and Wizardry,
where he and others of his kind learn their craft.",10
0312924801,"From the author of the classic multimillion-copy bestseller The Shell
Seeker, it is a book you will fall in love with... A main selection of
the Literary Guild and the Doubleday Book Club",7
0552998931,"Rich, clever and mischievous, this is a triumphant read.",9
0395681863,"During her fourteenth year, in the year 1290, Catherine keeps a diary
in which she details her family&#39;s activities and conflicts, the
life of their medieval English manor, and her own coming to maturity.",4
0380792486,"But the slaying of a complex and truly uncommon senior is only one
thread in a bloody tapestry-as death follows death in horrific
succession, leading a dedicated officer of the law to risk everything
as she seeks answers in the lethal ...",8
0553575465,"Chosen to oversee the expansion of a high-profile health-care company,
New York banker Maggie Sepulveda becomes a pawn in a deadly plan
engineered by a billionaire investor to prey on the young and able",10
0812577868,A gripping thriller of murder and betrayal at NASA.,7
0440209803,"&quot;Get Shorty is now a major motion picture directed by Barry
Sonnenfeld and starring John Travolta, Gene Hackman, RenU Russo and
Danny DeVito.",6
0451526082,"Presents the classic nineteenth-century work focusing on the
consequences of adultery and unacknowledged guilt in Puritan New
England An ardent young woman, her cowardly lover, and her aging,
vengeful husband-these are the central ...",5
0446600342,"When a determined doctor meets the rebellious heir to a Texas oil
dynasty, sparks fly . . . but the flames of passion blazing between
them could destroy an empire.",7
0446608076,"In Natchez, Mississippi, Arabella Montgomery allies with Tony Daggett,
whom once broke her heart and now demands her as his mistress, to
reclaim her family&#39;s plantation after her brother gambled it away.",7
0140621180,"This triumphant work of the imagination shows the limitless
possibilities of science and the dark depths of the human mind.",7
0345446593,"Twenty years after dark secrets had ended their idyllic childhood,
siblings Mattie and Sophie are reunited in an empty room in their old
house to play a chilling game designed to force to the surface
memories of their childhood and the ...",5
0192750917,"Eleven-year-old Phelim and his companions, a Maiden, a Fool, and a
strange black Horse, journey to the Stoor Worm&#39;s lair to destroy
the long-forgotten Worm and its Hatchlings, who have been roused from
their slumber by the sounds of war.",5
0764548077,"This book explains each piece of technology in depth and shows through
clear examples why each feature is useful.",8
0596001088,"Argues that the development of Linux by thousands of programmers, in a
coordinated effort without centralized management signals
unprecedented power shifts in the computer industry.",9
0380797259,"Six years after the first manned Martian expedition, a second has been
announced -- one motivated purely by its profitable potential -- and
half-Navajo, half-Anglo geologist Jamie Waterman&#39;s conflicted soul
is beckoning him back to the ...",8
0786881852,"In 100 chapters--each only a few pages long--Dr. Carlson shares his
ideas for living a calmer, richer life. This book has been on the New
York Times bestseller list for 38 weeks and is No. 3 on USA
TODAY&#39;s Best-Selling Books list.",7
0375701915,"People can improve their word power on their own -- and this book will
show them how to expand and improve their vocabulary quickly and
easily.",8
0380817705,"There is a dark king who rules our dreams from a place of shadows and
fantastic things. He is Morpheus, the lord of story.",8
081120457X,"Poems presented in Spanish and English record the Chilean author&#39;s
love for his wife",8
0451204727,"On the brink of the 1944 Allied invasion of Europe, Winston Churchill
learns of the Nazi development of a horrifying new weapon, and a
pacifist American doctor and a fanatical Jewish assassin undertake a
deadly mission. Reprint.",9
0060392452,"So if you&#39;re feeling the same way and you&#39;re wondering
what&#39;s going to give out first – the economy, Dick Cheney&#39;s
pacemaker, or your new VW Beetle – here&#39;s the book for you.",5
0743450175,"A poignant and gripping exploration of love, loss and the nature of
memory itself, THE MEMORY STONES is a moving study of the intricacies
of mother/daughter relationships, observed with razor-sharp precision
and great tenderness.",7
1853261122,"A huge cyclone transports Dorothy and her little dog Toto to the Land
of Oz, where she makes both an enemy and many friends as she travels
to the Emerald City to see if the Wizard of Oz will help her to get
back home again.",4
0345353145,"Four American scientists are summoned in great secrecy to the South
Pacific to investigate a giant spacecraft at least three hundred years
old",9
0140274154,"Fictionalized narrative of travels by Kerouac and his friend Neal
Cassady under pseudonyms of Sal Paradise and Dean Moriarty.",10
0140293248,"In the critically acclaimed collection of stories, heroine Jane
Rosenal embarks on a perilous and hilariouis personal journey into the
realm of dating, love, work, and relationships. Reprint. Reprint.",4
1873982100,"Finally available again in the United States, &quot;The Limits of
Vision&quot; is Robert Irwin&#39;s irrepressibly entertaining and
imaginative novel about a young housewife named Marcia and the war she
wages against dirt.",9
0312266596,"A mysterious Inca idol becomes the focus of an international treasure
hunt, and a young linguist is caught up in the conspiracy when he is
hired to translate a centuries-old manuscript that holds the key to
the idol&#39;s location.",8
0312291450,"Chronicles the life of actor Bruce Campbell from his childhood in
Detroit through his time spent making the film Evil Dead to his days
in Hollywood.",6
0425146707,"In 1939, Gavin Kane is hired to find a man who disappeared searching
for the legendary Temple of Sheba, but when Kane finds the ruin, it is
a Nazi stronghold--Hitler&#39;s base of operation for destroying the
Suez Canal. Original.",7
0140042520,"During the 1950s the search for Buddhist truths takes two young
Bohemians through a series of bizarre experiences in California",10
0674953835,"Essays discuss the isolation of the poet, the tension between
classicism and realism, the impact of reductionism, and the state of
poetry in Europe &#39;Milosz is at all times direct, even simple.",8
0140373195,"In this story set at the end of WW2, twins Astra and Hugo are forced
to flee Latvia with their family, and journey to Germany in carts, on
foot and by boat, where they are attacked by planes from above and
submarines from below.",8
0782126472,"A study guide for the revised exam covers Cisco IOS commands, RIP and
IGRP routing protocols, configuring frame relay LMIs, WAN
configurations, LAN segmentation, TCP/IP, and spanning-tree protocol.",8
0156007479,"Drawn into prostitution in mid-1700s London at an early age because of
her dreams for a more affluent lifestyle, Mary Saunders takes refuge
as a seamstress in the middle-class household of Mrs.",8
0786866586,"Working as as salesgirl at the Beverly Hills Neiman Marcus, Mirabelle,
a beautiful aspiring artist, embarks on a love affair with Ray Porter,
a wealthy, lonely businessman she meets at the store, and together
they struggle to understand the ...",6
1882723007,"Relates the near-death experience of Betty Eadie, and recounts the
events that followed",10
0609809830,"The author describes her travels to such locales as Cuba, Lebanon, and
Costa Rica, and the romances she has along the way.",9
0452284430,"To save her marriage, Maya agrees to tolerate her husband Ilan&#39;s
chronic infidelity as long as she can participate and he will not
stray without her, embarking on a series of disturbing but arousing
threesomes, until her writing takes off, ...",9
0440224837,"Abuse suffered at the hands of her wealthy parents haunts the life of
a courageous writer who embarks on a redemptive pilgrimage that brings
her face to face with those who once had sought to destroy her.
Reprint.",7
0802130208,"An obese New Orleans misanthrope who constantly rebukes society,
Ignatius Reilly gets a job at his mother&#39;s urging but ends up
leading a workers&#39; revolt, in a twentieth anniversary edition of
the Pulitzer Prize-winning novel. Reprint.",9
0425155722,"Con artists Kidd and LuEllen utilize state-of-the-art, high-tech
corporate warfare to organize the technological takedown of a defense
industry corporation, but their string of successes is cut short when
the ultimate con artist gets conned ...",6
0812510992,"The Girl Who Heard Dragons is a fresh revelation of the wealth and
range of her talents.&quot;--Jack Williamson &quot;From the time that
Ms. McCaffrey&#39;s Restoree fell into my hands, I have been an avid
reader and collector of all she has published.",6
0380711079,"Six years after her husband killed himself after being accused of
murdering an Indian girl, Diana Ladd relys on a Native American wise
woman and a local police detective to protect her and her son from her
late husband&#39;s partner, brilliant ...",6
0804113882,"John Nickel, an African American blues musician managing a Memphis
bar, hires a white brother and sister, even though he knows they mean
trouble, as he pines to be reunited with his son &amp;quo",6
1882770188,"This is the best-selling book that has been blamed for the current
green iguana problem.... too many green iguanas in captivity surviving
to adult size.",6
0380796147,"DRY WATER is a novel of wondrous thing that reshapes time and many
realities--from the awesome imagination of Eric S. Nylund, a truly
great contemporary American Fantasist.",6
1558537538,"The postscripts at the end of a mother&#39;s letters to her children
provide advice on perserverance, success, and human relations",9
0586057242,Science fiction-noveller.,6
0743208048,"This is an extremely funny account of a staggeringly unsuccessful
political life.",8
075969222X,"The Bilkoesque author superimposes his position attitude of life
within the framework of the literary offering. If you&#39;re looking
for sheer reading enjoyment, this is for you. It&#39;s a light read
that won&#39;t take you long.",10
0345443284,"Having moved on with her life after a friend was brutally murdered, Jo
Becker is now married with a grown family, but when an old housemate
moves into the neighborhood, Jo rekindles a relationship that takes
her back to the past and ...",7
0060931388,"From a childhood survivor of the brutal Pol Pot regime comes an
unforgettable narrative of tragedy and spiritual triumph. 8-page photo
insert.",8
0380789019,"He has fallen through the cracks of reality and has landed somewhere
different, somewhere that is Neverwhere.",9
9507399097,"Las imagenes poeticas mas eroticas y sensuales de Lorca, son las que
describen la pasion de dos amantes que prefieren morir, antes que
vivir separados.Porque el de Lorca es un amor carnal, un amor que es
necesario consumar y disfrutar en el ...",10
0385337639,"Kate Morrison, orphaned at the age of seven, grows up seeing her
brilliant older brother Matt&#39;s failure to further his education as
a tragedy, and feeling somewhat guilty about her own accomplishments,
and it is not until years later that ...",6
0140274162,"This book is designed to assist undergraduate engineering students
enrolled in non-computer related departments, who need more
fundamental education in CAE.",7
0002251485,"Snoopy and the gang learn hard lessons about love and rejection in
excerpts from the &quot;Peanuts&quot; comic strip",7
0914839152,"Gives a brief introduction to the city of Las Vegas before describing
the machinations of the casino--the dealer, the boss, the games, the
comps and credits, and the final payoff--the money",6
0440223571,"Presents an anthology of Christmas stories reflecting on the various
ways in which the holidays serve as a catalyst to promote change,
growth, and new beginnings",7
0140297049,"As The Economy Crumbles Around Him, His Electricity Is Cut Off, And
The Jet Set Parties Behind High Walls, Daru Takes The Bright Steps Of
Falling For His Best Friend S Wife And Giving Heroin A Try. This Is
The Story Of His Decline.",7
074727293X,"Aisling O&#39;Halloran is happy with her futon, her flat, her cat and
her job as a party caterer.",6
1878424424,"In the tradition of Carlos Castaneda, the author distills essential
Toltec wisdom on human relationships as well as techniques for
integrating this awareness into daily life.",7
0517149257,6 Science fiction-romaner.,10
0340766875,"&#39;Butterfly Sting&#39; tells the story of two sisters who are quite
different - one is spiky and difficult, the other a peacemaker and
easy to love. One goes to Spain on holiday and brings back a Spanish
boyfriend - the other falls for him.",8
0963487167,"A collection of interviews in which friends, co-workers, and relatives
of hockey coach Herb Brooks reflect on his life, career, and
accomplishments.",10
0967673747,"A true story of life behind the veil in Saudi Arabia for a young
princess.",9
0451180550,"While shooting her first film in southern France, Alice Nestleton
finds her big break threatened by the deaths of the movie&#39;s
producer and several others, and discovers that three Abyssinian cats
hold the key to the murders. Original.",8
0425162605,"With the People&#39;s Republic of China and its allies launching their
own territorial campaigns, conflicts are breaking out all across the
Asian continent, and it is up to aerial strike warfare expert patrick
McLanahan and his untried Unmanned ...",1
0446518581,"Border Music is the story of Jack and Linda, of long, hot days on a
high desert ranch, nights wild with loving beneath West Texas skies,
and times when their relationship tears them both apart.",8
0679833722,"Twelve-year-old Gary, known as Goon because of his constant clowning
and joke-telling, tries to change his image and make new friends at
school.",5
0553278517,"Derek Chapman hitches a ride and later realizes he has unwittingly
assisted in what he has dreaded and anticipated--his own kidnapping.",10
068484267X,"The author recounts his childhood in Depression-era Brooklyn as the
child of Irish immigrants who decide to return to worse poverty in
Ireland when his infant sister dies",9
0061003727,"Normally, a mere outbreak of petty thefts in a youth hostel
wouldn&#39;t be enough to interest the great detective Hercule Poirot.",5
1573229326,"Katie, a liberal, urban mother and doctor from North London, finds her
life turned upside down when her husband, David, undergoes an
outrageous spiritual transformation, in a hilarious novel about
marriage, parenthood, religion, and ...",6
0446350397,"On the New York Times bestseller list for 11 weeks, this explosive new
novel by the author of Glitz spotlights an untamed group of Sixties
rejects intent on bombing Detroit.",5
0385333501,"Tender stories of love, incisive essays on human greed and misery, and
imaginative tales of futuristic happenings reveal Vonnegut&#39;s
versatility and vision",10
0836220870,"1987 FarWorks, Inc. All Rights Reserved. The Far Side and the Larson
signature are registered trademarks of FarWorks, Inc.",10
0689845332,"Complex, innovative, and deeply moral, this quintessential fantasy
sequence has been compared with the work of J.R.R. Tolkien and C.S.
Lewis, and has helped make Le Guin one of the most distinguished
fantasy and science fiction writers of ...",10
0312048580,"Former SEAL and convicted drug smuggler Lyle &quot;Tiller&quot;
Galloway is recalled from his recreational diving business by his old
boss, Juan &quot;The Baptist&quot; Nunez, to salvage a cocaine-filled
freighter in the Bahamas",7
0812563115,"This edition of Great Expectations includes a Foreword, Biographical
Note, and Afterword by Eileen Charbonneau. Pip is a poor boy, but he
has high hopes--great expectations.",6
0735605289,"Leveraging resources from MCS, this book provides unique real-world
insights into managing and maintaining Exchange 5.5 in the enterprise.",7
0345421825,"Frozen by the new science of cryonics in 1988, Benjamin Smith, as well
as the rest of his family, returns to life eighty-three years later in
a world changed by the availability of eternal youth and cloning.
Reprint. PW.",8
0451183665,"A Case of Need is Michael Crichton&#39;s award-winning debut novel,
written shortly after he completed his medical internship.",8
0446603775,"Lilith lyapo awoke from a centuries-long sleep to find herself aboard
the vast spaceship of the Oankali.",7
0590129988,"Long ago in Germany, a storyteller&#39;s story and an apprentice
clockwork-maker&#39;s nightmare meet in a menacing, lifelike figure
created by the strange Dr. Kalmenius.",8
0312965788,"A country veterinary surgeon in Yorkshire describes the joys and
trials of his profession and recalls his early career and experiences
with his unique clientele",9
051510566X,"Jim Qwilleran and his feline companions, Koko and Yum Yum, investigate
the murder of Dianne Bessinger, the founder of an organization out to
save an old apartment house, the Casablanca, from the real-estate
developers who plan to tear it ...",8
0440235294,"An A-to-Z listing of common ailments and the best teas to treat them
offers relief for everything from aching joints to lagging energy,
with descriptions of more than one hundred herbs and their healing
properties.",10
0875420036,"Amber K, a High Priestess of the Wiccan religion &amp; experienced
practitioner of magick, explains not only the history &amp; lore of
magick, but also its major varieties in the world today. &amp; if you
want to practice magick, then this book will ...",8
0385312725,"The ancient traditions and contemporary experiences of Native
Americans are reflected in a collection of stories which includes
contributions by established authors as well as new writers",8
0300039999,"Examines the theories of Plato, Rousseau, Mary Wollstonecraft,
Catherine Beecher, and Charlotte Perkins Gilman concerning the
education of women",7
1853268100,"William Shakespeare (1564-1616) is acknowledged as the greatest
dramatist of all time.",3
1580911013,"Cassandra Eason explains how magic can change one&#39;s life, from
attracting love and improving family relationships, to encouraging
good health and prosperity.",8
0345448820,"The author draws on observations of his own five cats to illuminate
the ways in which cats reveal their emotions, and examines the
evolution of the cat from solitary jungle predator to human companion.",10
0446613843,You are about to begin the most thrilling James Patterson novel yet.,10
0070212570,"Mrs. Threadgoode&#39;s tale of two high-spirited women of the 1930s,
Idgie and Ruth, helps Evelyn, a 1980s woman in a sad slump of middle
age, to begin to rejuvenate her own life",10
0767906039,"Journeys behind the scenes of Silicon Valley to profile some of the
colorful inhabitants of this high-tech universe, including David Filo,
a co-founder of Yahoo. The First $20 Million Is Always the Hardest,
soon to be a feature",8
0671002481,"Three faithful, middle-age wives, who have been abandoned for
&quot;trophy wives&quot;--younger, blonder, and sexier models--by
their successful husbands, decide to get even and seek public revenge
before New York society",5
0345378482,"Here is the classic, terrifying novel of biophysics.... What if there
was a virus so lethal, it could kill people as quickly as they took a
breath? What if it spared some people from instant death...but drove
them hopelessly insane instead?",4
0413769909,"A white man tries to prevent a lynching and is branded a nigger lover
- and worse, he finds himself sheltering the dead man&#39;s son.",6
0679721746,"Tells of the rise and fall of a British band, its members&#39; lives
and loves, and the tensions that led to their breakup",8
0140177388,"Vividly depicts the colorful, sometimes disreputable, inhabitants of a
run-down area in Monterey, California",10
1565928466,CD-ROM contains: LXP 0.80 -- PostgresSQL 7.1.3.,8
0385512104,"Despite his overwhelming fear of interacting with people, Christopher,
a mathematically-gifted, autistic, fifteen-year-old boy, decides to
investigate the murder of a neighbor&#39;s dog and uncovers secret
information about his mother.",9
0385316348,"Twenty years after graduation, three former college friends--Mary
Stuart, Tanya, and Zoe--leave their own very different worlds to be
reunited at a vast ranch in Wyoming&#39;s Tetons, where they struggle
to come to terms with their lives, their ...",5
0140041796,"Storties included: The Visor, The Great Switcheroo, The Last Act,
Bitch.",7
2253010219,"L&#39;une des plus célèbres enquêtes d&#39;Hercule Poirot (1933).
[SDM].",9
0140142231,"Haroun is determined to return the storyteller&#39;s gift to his
father. So he flies off on the back of the Hoopie bird to the Sea of
Stories - and an adventure begins.",8
0380978547,"Romantic fiction has a first name: Johanna! For years, the remarkable
Johanna Lindsey has created love stories that rank among the most
satisfying ever written.",5
1853262544,"This book has long been celebrated as one of Shakespeare&#39;s popular
comedies. It describes the central relationship, between Benedick and
Beatrice, which is combative until love prevails.",5
